Word,OS
MERER,1.0
INERM,1.0
EXUDE,0.696
SELVA,0.67
ASPIS,1.0
CINQS,1.0
YOGIC,0.696
AURIS,1.0
ZESTS,1.0
BAZOO,1.0
AGIOS,0.686
ROTAL,1.0
BINAL,1.0
SELLA,0.695
ASTIR,0.895
WACKE,1.0
OWLER,1.0
SAICK,1.0
KYLIN,1.0
COXAE,1.0
ZOKOR,1.0
VYING,0.674
AMEER,0.875
TAKEN,0.011
YESTS,1.0
HAVER,0.736
MUGGA,1.0
AXIOM,0.553
PRIMI,0.694
PIKAU,1.0
SCOUT,0.162
NEARS,0.65
SOZIN,1.0
POOLY,1.0
ROPED,0.691
SEZES,1.0
LAVAS,0.709
PILIS,1.0
TABIS,1.0
LAZAR,0.677
SMOTE,0.681
FEYLY,1.0
JAPER,1.0
INROS,1.0
GRIOT,0.726
ALURK,1.0
DUVET,0.546
SEPOY,1.0
RUSTS,0.873
CURSE,0.251
HAHAS,1.0
KERVE,1.0
KYAKS,1.0
LONGA,0.695
DEGUM,1.0
DAUTS,1.0
UNGUM,1.0
WALDS,1.0
HOLLO,1.0
FORTY,0.135
HOWFS,1.0
NAZIS,0.532
ENLIT,1.0
GILPY,1.0
ODEON,0.663
WHEAL,0.88
FLOBS,1.0
FORBY,1.0
LUMEN,0.636
OPTED,0.531
NEEBS,1.0
GAGED,1.0
SULFA,0.776
TOYON,1.0
CLOUS,1.0
APART,0.061
MERDE,0.755
SUKHS,1.0
ABMHO,1.0
RHEID,1.0
BUMFS,1.0
COGON,1.0
LARKS,0.697
PARKI,1.0
ROTOS,1.0
MOVIE,0.006
NINES,0.689
SAMBO,0.696
SAINT,0.026
FUNGO,1.0
SNAFU,0.685
ALKOS,1.0
STAUN,1.0
AGROS,1.0
BAWKS,1.0
TAKHI,1.0
SNELL,0.63
BANKS,0.033
INLET,0.291
RUMEN,0.689
SHAPE,0.039
PESKY,0.645
BACCO,0.694
WARST,1.0
DUKES,0.503
TYPPS,1.0
JAUKS,1.0
NAPOH,1.0
NITON,1.0
KHULA,1.0
PRESE,1.0
TRANQ,1.0
GAZES,0.694
MAJOS,1.0
TUISM,1.0
BACCA,1.0
LASSO,0.65
ASKEW,0.661
ANIGH,1.0
HEAPS,0.612
SAGES,0.645
BRISE,1.0
KAIMS,1.0
TIKES,0.637
BULGE,0.618
GEMMA,0.646
TAFIA,1.0
ANNAT,0.885
CASKS,0.692
TAXOL,0.693
NITTY,0.674
MITER,0.663
RIQQS,1.0
CECUM,0.816
AVANT,0.369
SMURS,1.0
STRAY,0.52
YESTY,1.0
BOYLY,1.0
SKATE,0.203
RANGY,1.0
DOSED,0.69
EDIFY,0.823
GRIDE,1.0
BURDS,1.0
AGONE,1.0
COXAL,1.0
DJINN,0.691
FADGE,1.0
ABELE,0.848
SKAIL,1.0
APEEK,1.0
TOONS,0.301
SPAES,1.0
PAYOR,0.682
LEGIT,0.641
GAPES,0.738
TAKIN,0.671
CUITS,1.0
AISLE,0.509
AMICI,0.658
CEROC,0.774
WARMS,0.661
SOLDI,0.727
SPAWS,1.0
NAANS,1.0
DOLOR,0.637
ARNAS,1.0
IMAGE,0.005
MOULY,1.0
AXELS,1.0
CODEC,0.328
FAFFY,1.0
SLOPY,1.0
PEPPY,0.694
LAARI,1.0
OLIGO,0.672
PRIOR,0.016
LUPUS,0.549
CHARE,1.0
RINDY,1.0
PROTO,0.446
HAICK,1.0
LEASH,0.573
XYSTS,1.0
MUFTI,0.689
DANDY,0.595
OXTER,1.0
FRIES,0.472
HYLIC,1.0
MUSSE,1.0
ADVTS,0.69
MUSTA,0.717
FARAD,0.714
ONTAL,1.0
ABOVE,0.007
PUNTO,0.597
NICAD,0.68
COIRS,1.0
KNOSP,1.0
MIROS,0.716
SAMFU,1.0
DOGGO,1.0
OILER,0.694
MOWIE,0.714
MIRZA,0.666
FECAL,0.602
ROUET,1.0
YIKES,0.64
JORTS,1.0
DENAY,1.0
FULLA,1.0
LIART,1.0
SOJUS,1.0
AJUPA,1.0
YUMPS,1.0
LIMOS,0.604
GAPED,0.83
MIGGS,1.0
HAINT,1.0
MICOS,1.0
WEIDS,1.0
RORID,1.0
LOGOS,0.054
MOPEY,1.0
AXLED,1.0
PROVE,0.062
LAPJE,1.0
RAMPS,0.537
OXLIP,1.0
PETAL,0.616
APHIS,0.67
FAUCH,1.0
GOODS,0.019
CHIAO,0.692
LAZED,1.0
OPAHS,1.0
TITCH,1.0
LENTO,0.79
CAHOW,1.0
HUTIA,1.0
MOCHI,0.751
ATLAS,0.082
JOLTS,0.7
PRATS,0.881
OMEES,1.0
NIPAS,1.0
DANIO,0.695
DHOTI,1.0
VENTS,0.553
ALLEL,1.0
LOURE,1.0
ERSES,1.0
DUMKA,1.0
SALOP,0.875
ZANTE,0.664
DOUMA,1.0
AGUSH,1.0
GIRSH,1.0
SCYES,1.0
APISM,1.0
CEAZE,1.0
DICTA,0.693
MIFFS,1.0
BLADY,1.0
FEEBS,1.0
TYIYN,1.0
AREAR,1.0
RUOTE,1.0
CHEWY,0.667
BONKS,1.0
STOGS,1.0
FUZIL,1.0
SUHUR,1.0
OXEYE,1.0
SWAMP,0.388
PROYN,1.0
COPED,0.692
GRAPE,0.275
TICHY,0.793
AARTI,0.847
RUDAS,1.0
INBYE,1.0
MOPSY,1.0
TASCA,0.806
AMIGA,0.454
GLAND,0.39
BEEPS,0.678
METIS,0.673
BOGEY,0.674
GLATT,0.757
NUTTY,0.638
DEARN,1.0
RANSE,1.0
AURAL,0.632
SLEEK,0.366
ACTON,0.573
TALEA,1.0
OVINE,0.695
SAIST,1.0
RIVET,0.646
LEAPT,0.667
WIPER,0.58
ALUMS,0.682
SKIMO,1.0
SKIMP,0.699
ROUSE,0.625
DELAY,0.046
GAZAL,1.0
APPTS,0.806
BLERT,1.0
CAJUN,0.442
ANION,0.657
SOXES,1.0
FLIPS,0.648
TIPSY,0.681
CUSPY,1.0
TRAYS,0.387
AMATE,1.0
YENTE,1.0
ICTAL,1.0
ACOEL,1.0
TUMPY,1.0
SCRIM,0.695
SCUMS,1.0
BOING,0.514
ROILS,1.0
COFFS,0.647
SHILY,1.0
TRONK,1.0
TOURS,0.026
BROOD,0.601
DUMAS,0.622
COKES,0.71
DICTU,1.0
THINK,0.005
TEEND,1.0
HAUGH,0.824
KENAF,1.0
LOUSY,0.595
WREAK,0.677
MAQUI,1.0
RADIO,0.009
PASMO,1.0
GRENS,1.0
SKINT,0.698
MNEME,1.0
LIKER,1.0
BUKOS,1.0
CISCO,0.036
CLANG,0.691
CYCAD,0.856
MICHT,1.0
DESEX,1.0
NAEVI,1.0
SALUE,1.0
BINGE,0.621
ABASK,1.0
CAGER,0.884
ORALS,0.696
FRYER,0.619
PHOTO,0.004
GRINS,0.667
NURRS,1.0
MEILS,1.0
GILLY,0.693
PRORA,1.0
MOCKY,1.0
GREWS,1.0
TOZED,1.0
BRIEF,0.031
HONAN,0.886
BANAL,0.683
UNGOD,1.0
DREAD,0.537
CHEBA,1.0
RAVEL,0.656
ZERKS,1.0
SONDE,0.785
MOFOS,0.699
NETTY,1.0
CLOTE,1.0
COCKS,0.066
CALYX,0.684
CERIA,1.0
RACES,0.103
STIED,1.0
OORIE,1.0
GLANS,0.697
ZONED,0.613
ESTRO,1.0
MASAS,1.0
CAPOT,1.0
OKING,1.0
NUGAE,1.0
CHICH,1.0
COMUS,0.879
ARVOS,1.0
TATAR,0.677
PERLE,0.653
SPACE,0.008
FOLKY,0.694
HALFS,1.0
PROEM,1.0
VOLKE,1.0
CREWE,0.62
BACHS,1.0
FIGOS,1.0
ARROW,0.086
DRAPS,1.0
SAHEB,1.0
LOTES,1.0
SHAYS,0.687
PAREU,1.0
DELLA,0.229
MAMAK,1.0
DEXYS,1.0
TUTOR,0.216
DSOBO,1.0
RISPS,1.0
GHEST,1.0
PENNI,1.0
DUDDY,0.841
FUCKS,0.327
ZEBRA,0.345
FLOWS,0.093
LAVRA,1.0
YBORE,1.0
HOLLA,0.651
BOOSE,1.0
PUPAL,0.827
PLAGE,0.67
FIFED,1.0
ROOFS,0.547
DRIES,0.616
MENTO,0.876
OCTET,0.438
COHOG,1.0
POPPA,0.686
PRIER,1.0
ANTIS,0.855
CEILS,1.0
LEEZE,1.0
MOLUE,1.0
YANGS,1.0
GIZMO,0.625
ROUST,1.0
TARGA,0.653
EPRIS,1.0
DICOT,0.741
STEEM,1.0
PINGO,0.765
STOLE,0.355
HOPPY,0.692
REALS,0.629
WHEEK,1.0
NIMBS,1.0
WHOPS,1.0
LORRY,0.653
SKULL,0.224
MUDIR,1.0
WEDEL,0.812
HEFTE,1.0
ALAPA,1.0
KIKOI,1.0
LORIS,0.679
JAMES,0.011
DOYLY,1.0
DAWED,1.0
BOXED,0.173
DICER,1.0
TOGED,1.0
CLINT,0.403
PRUTA,1.0
DHOLS,1.0
URARI,1.0
MINDS,0.105
EYASS,1.0
ROBUG,1.0
MOTIF,0.338
DURRS,1.0
FYLES,1.0
BOAST,0.58
BLESS,0.183
JARKS,1.0
ITCHY,0.586
JHALA,1.0
LIERS,1.0
RULER,0.382
RADAR,0.067
DEKED,1.0
PAWER,1.0
ROPES,0.419
LAKES,0.067
HASTE,0.599
AIOLI,0.761
TARNS,1.0
HUFFY,0.687
CEILI,0.771
TINES,0.697
EXACT,0.045
MOOEY,1.0
THEIN,0.7
SARIS,0.691
URARE,1.0
PATER,0.687
INBOX,0.171
EXIST,0.039
BLATS,1.0
RYMER,0.754
EPHOR,1.0
GRUFE,1.0
MATCH,0.019
CRAYS,1.0
CORNU,1.0
PLOTZ,1.0
HAWSE,1.0
LIVED,0.055
FORMA,0.541
KALUA,1.0
BOOBS,0.047
FEHME,1.0
SITAR,0.684
UPRAN,1.0
CIVVY,1.0
REDOX,0.65
PARPS,1.0
PUBES,0.686
PLING,0.7
SEGUE,0.686
VINTS,1.0
NOONE,0.642
OAVES,1.0
LEAKY,0.642
TUBBY,0.681
FARDS,0.853
LUNAR,0.277
LEATS,1.0
FLORS,1.0
TOWEL,0.204
GEMOT,1.0
HABLE,0.86
REAME,1.0
YEGGS,1.0
STENT,0.644
TASED,1.0
BRUVS,1.0
MOTZA,1.0
ACRAL,1.0
GOURA,1.0
COLEY,0.686
RULED,0.179
CHETH,1.0
WALKS,0.129
PUNGA,1.0
NIXES,0.783
GOWNS,0.451
STAIR,0.497
SAPAN,1.0
FOUER,1.0
PISTE,0.676
OCTAL,0.652
POOFS,1.0
CAMAS,0.671
BALES,0.636
CLUMP,0.674
RITTS,0.866
VASTS,1.0
MAZET,1.0
TYPAL,1.0
PARRS,1.0
SWADS,1.0
SANDY,0.101
ISHES,1.0
PAWKS,1.0
KELIM,1.0
TURON,1.0
STRIP,0.053
PROOK,1.0
PAKUL,1.0
LABOR,0.026
FACEY,0.89
TRAGI,1.0
SHOTE,1.0
SEXES,0.541
SPEAT,1.0
SCOWP,1.0
DENTE,0.694
PLUDS,1.0
LADEE,1.0
PLAIT,0.7
WHOOF,1.0
RIGOL,1.0
RINGY,1.0
PROSE,0.324
CHUTE,0.623
BLEBS,1.0
SHIMS,0.688
RAMSE,1.0
MUIST,1.0
PISKY,1.0
LEDGY,1.0
SOLDO,1.0
GULPY,1.0
SPOOM,1.0
GINCH,1.0
SKYER,1.0
TABBY,0.657
LAPIS,0.647
ATONE,0.694
MYOID,1.0
ACHEY,1.0
LOPES,0.666
MARKS,0.051
WHYDA,1.0
MAXIS,0.672
RIATA,1.0
AECIA,1.0
SHARN,1.0
LAMBY,1.0
MOSEY,0.84
SIJOS,1.0
SIREN,0.568
PEPOS,1.0
CLOOT,1.0
BAMMY,1.0
METHI,1.0
QUEYN,1.0
HATTY,1.0
FINAL,0.01
GYPES,1.0
DWAMY,1.0
KAAMA,1.0
PLENA,0.787
BEROB,1.0
CUNNY,0.65
COINS,0.061
DIALS,0.635
TRIER,0.641
CRUFT,0.698
PEWIT,1.0
MOXIE,0.668
CHILL,0.223
LOGOI,1.0
HADES,0.654
DWALE,1.0
PASKA,1.0
CADDY,0.595
GATES,0.093
GADGY,1.0
ALIAS,0.14
DOLOS,1.0
MOLOI,1.0
ACTUS,0.7
ACCRA,0.65
BAURS,1.0
LASES,1.0
EARLS,0.642
SMOOT,0.688
FARTS,0.676
DOLCE,0.438
MYRRH,0.679
ABRIM,1.0
MAXES,1.0
LITHS,1.0
NIPET,1.0
OGEED,1.0
SAFED,0.825
NOSER,1.0
FECKS,1.0
MASUT,1.0
WORTH,0.021
DROPT,1.0
SILED,1.0
GLOWY,1.0
YOURS,0.048
PULUS,1.0
SINUS,0.528
BANDY,0.685
DAGOS,1.0
TOTAL,0.004
SMALT,1.0
BAHTS,0.7
LEHRS,1.0
RALES,1.0
CULLY,0.698
FILCH,1.0
FEINT,0.752
TILTH,1.0
ORBIC,1.0
MANTS,1.0
SONES,0.811
LACER,1.0
INDOW,1.0
SPADE,0.546
SECCO,1.0
ARERE,1.0
DAWGS,0.69
YOKED,0.815
SAIMS,1.0
SKOBE,1.0
CHOWS,0.883
PARKA,0.638
STIRS,0.666
TSADE,1.0
FANNY,0.551
TONGA,0.208
SIGHS,0.651
JUICY,0.265
JOKES,0.068
TUBES,0.135
SHOOT,0.079
MAKEE,1.0
FROND,0.754
SHERD,1.0
BUFTY,1.0
NOVIO,1.0
KILOS,0.673
HOSTS,0.082
VAILS,1.0
DECOY,0.656
JEEPS,0.673
CALLE,0.616
PENNE,0.668
FARSE,1.0
CAPED,0.758
BONER,0.679
KUTAS,1.0
YEXED,1.0
BAYED,1.0
URALI,1.0
HICKS,0.399
AILED,1.0
ARMET,1.0
MERLE,0.605
CLODS,1.0
NANNA,0.698
BOYFS,1.0
PACKY,1.0
BACKS,0.208
BEMAS,1.0
SARED,1.0
MORRO,0.664
SPART,1.0
OPIUM,0.57
BOOED,0.694
FUGIE,1.0
HAZER,1.0
UMBOS,1.0
DONNA,0.124
ARTIC,0.665
MOANY,1.0
QUOUK,1.0
DAZER,1.0
PARLE,0.688
PROBY,1.0
ALODS,1.0
PILAO,1.0
FRAUD,0.065
JACKS,0.355
MOWER,0.544
SHIFT,0.05
TROPO,0.846
SOLID,0.027
HINTS,0.119
DOBIE,0.693
SULLY,0.662
MULEY,1.0
NESTY,1.0
WELKT,1.0
ENTER,0.008
PALAK,1.0
BOETI,1.0
GRANT,0.021
CHICO,0.452
LEAST,0.009
LESBO,0.384
WEEIS,1.0
ROULS,1.0
REATE,1.0
VACUO,0.894
SWATS,1.0
ADHAN,1.0
PELON,1.0
OBITS,0.645
SPEAL,1.0
SERUM,0.171
EHING,1.0
KADAI,1.0
PLUMY,1.0
BARKS,0.665
REGNA,1.0
HEMPY,1.0
STIRK,1.0
PRODS,0.665
FLAKS,1.0
FEMUR,0.664
MENUS,0.121
CABIN,0.124
SANGS,1.0
TENUE,0.823
KEFIR,0.865
DHOWS,1.0
KIPAH,1.0
KRONE,0.568
HUZZA,1.0
WOJUS,1.0
REDOS,1.0
TRAGA,1.0
PAPAS,0.662
POMES,0.872
REAKS,1.0
PLUFF,1.0
WIMPS,0.692
DARES,0.655
KEVEL,1.0
RIVEN,0.693
TREYS,1.0
SMIRR,1.0
PIXES,1.0
GALAH,1.0
NMOLS,1.0
DRUSY,1.0
SASSY,0.536
MYOPE,1.0
ZERDA,1.0
LUXER,1.0
FRATS,1.0
TALPA,1.0
TOOTH,0.18
BOSIE,1.0
BECAP,1.0
OASTS,1.0
NINER,0.696
AWMRY,1.0
HARTS,0.697
SIEGE,0.397
SLOJD,1.0
COLBY,0.565
FRITT,1.0
GEMMY,0.885
CARTS,0.281
ABURN,1.0
AGAMY,1.0
LEERY,0.693
BLACK,0.004
STIME,0.837
LYTHE,1.0
FUMED,0.699
POKEY,0.682
CHEWS,0.63
FAILS,0.083
FOGIE,1.0
MINAR,0.7
SABZI,1.0
JOCKO,0.818
CHIBA,0.648
AVINE,1.0
MADLY,0.653
SERIN,1.0
ERASE,0.324
DULSE,1.0
GUSTO,0.657
LIBER,0.668
COPSY,1.0
HEMAL,1.0
GLADY,1.0
TOPES,1.0
PHUTU,1.0
EMBOW,1.0
DEATH,0.012
PAREV,1.0
NOSEY,0.697
GIVER,0.637
FLOAT,0.114
SONNY,0.499
DICEY,0.693
BYRES,1.0
PULLY,1.0
SLASH,0.341
CORKY,0.677
GARAM,0.7
ZUPAS,1.0
CUPID,0.599
GROSS,0.061
LILLS,1.0
LUTEA,0.724
POYAS,1.0
FICHE,0.622
RATED,0.017
SALES,0.006
TIKIS,1.0
MAJAT,1.0
BECKE,1.0
NEBEL,0.733
ERUGO,1.0
TOWNS,0.075
RISES,0.242
CAPER,0.659
FEYED,1.0
WELDS,0.672
PEARS,0.594
NONAN,1.0
UNPLY,1.0
PATTY,0.427
NUBBY,1.0
BEVVY,1.0
MAGMA,0.606
DOOZY,0.799
TONEY,0.681
YAWEY,1.0
ZEZES,1.0
RASTA,0.656
CLOUD,0.088
KIANG,0.832
SIMUL,0.694
KUGEL,0.717
KIACK,1.0
JONGS,1.0
KADES,1.0
SWORN,0.429
PUNKS,0.649
PIETS,1.0
KEHUA,1.0
TOPHE,1.0
SISTS,0.864
FLINT,0.31
WYNDS,1.0
PURRY,1.0
GOURD,0.658
SHAFT,0.155
KUSSO,1.0
OXIME,1.0
NIXIE,0.861
STORM,0.045
UNBED,1.0
MIKVA,1.0
SKEET,0.674
DEBUG,0.104
ROLES,0.076
BRUSH,0.1
OOYAH,1.0
STILB,1.0
WARDS,0.525
KUSTI,1.0
JIBBS,1.0
LUBES,0.656
ALIGN,0.183
BORTY,1.0
BURQA,0.86
JITIS,1.0
BEAMS,0.33
NADAS,1.0
FESSE,1.0
DESIS,1.0
RANGI,0.851
WADER,0.692
GLYPH,0.644
YARDS,0.068
LOOSE,0.08
GOOLS,1.0
SCHAV,1.0
DULIA,1.0
SABIN,0.671
WRUNG,0.698
ALDOL,1.0
KHUDS,1.0
THOLI,1.0
BIPOD,0.853
ZAIDY,1.0
JUBES,1.0
SLURS,0.687
TWEEL,1.0
ZOEAS,1.0
ADOBO,0.806
CIGGY,1.0
MOTTY,1.0
MANET,0.675
MIGMA,1.0
NOILY,1.0
CURVE,0.09
KOKER,1.0
POTIN,1.0
YADDA,0.677
NIGUA,1.0
BORTS,1.0
LAWKS,1.0
CRIMS,1.0
ZITIS,1.0
CLOVE,0.637
DIKED,1.0
WAXED,0.65
ROTON,1.0
NAATS,1.0
SPELD,1.0
MAIKO,0.835
EXPAT,0.43
JEWED,1.0
XEBEC,1.0
NODUS,1.0
POULE,1.0
DUING,1.0
AGLEE,1.0
FEARD,1.0
PRAGS,1.0
CRYER,0.694
TRYER,1.0
AMBAN,1.0
SITED,0.658
TOROT,1.0
STEAD,0.634
DRAKE,0.229
CHEMS,1.0
ABORT,0.545
REGAR,1.0
TAROK,1.0
CIMEX,1.0
IIWIS,1.0
WAQFS,1.0
PYROS,0.757
SELES,0.82
CYMAR,1.0
VISTA,0.071
MADID,1.0
MIXIS,1.0
GARUM,1.0
SCUPS,1.0
VOLES,0.697
SWIFT,0.171
BANIA,1.0
CAECA,1.0
BOSOM,0.635
EEVER,1.0
SKLIM,1.0
TAWED,1.0
TRODE,1.0
MAYAN,0.576
BREEM,1.0
YUCCH,1.0
THIEF,0.337
BOUNS,1.0
RECAL,1.0
MOLTO,0.659
MOIRA,0.652
CLEEK,1.0
KONBU,1.0
BAMAS,1.0
OASAL,1.0
FJELD,1.0
POSES,0.305
POTOO,1.0
ELCHI,1.0
SMART,0.027
DOVEN,1.0
GUIRO,1.0
OUBIT,1.0
MAZAK,0.812
SPAYS,1.0
RIALS,0.694
ELOGE,1.0
OXMAN,0.889
STYME,1.0
PIAIS,1.0
NULLY,1.0
KUMIS,1.0
WITTY,0.526
BROAD,0.047
RYUGI,1.0
NERTZ,1.0
POTES,1.0
YETTS,1.0
FETED,0.811
WOOER,1.0
SOLAH,1.0
UMPED,1.0
FRORY,1.0
DRAIN,0.156
WORST,0.059
BUSTS,0.636
ICKER,1.0
CAURI,1.0
FELID,1.0
WHISK,0.648
BUIST,1.0
ZIPPO,0.594
URSON,1.0
ROUMS,1.0
UNLAW,1.0
LUXED,1.0
PULMO,1.0
SPITS,0.677
QUORK,1.0
RORES,1.0
JESSE,0.148
ADYTA,1.0
FROST,0.168
BAWNS,1.0
BOXES,0.039
SHIES,1.0
FUDGY,1.0
AURIC,0.782
QADIS,1.0
DREES,0.803
WHORT,1.0
CARSE,1.0
JUVIE,1.0
RATTY,0.695
SEGNI,0.801
SHAME,0.147
ELVES,0.566
MOARS,1.0
CASER,1.0
MALTY,0.784
BOVID,1.0
SARKY,1.0
TWIXT,0.806
QUICK,0.012
UNRIP,1.0
YOICK,1.0
TONKS,0.695
NETES,1.0
LOWNE,1.0
RAKKI,1.0
TWICE,0.05
YERDS,1.0
BIGLY,1.0
YLIKE,1.0
SQUEG,1.0
MAERL,1.0
MIXED,0.039
UNOWN,1.0
DRANK,0.523
DUKKA,1.0
TONNE,0.612
KYBOS,1.0
EMMYS,0.697
HOTEL,0.003
MOKKY,1.0
WANNA,0.098
CURRY,0.248
BENGA,1.0
OGAMS,1.0
PAGNE,1.0
OWERS,1.0
SURED,0.696
HAVOC,0.532
VIRAL,0.168
SASSE,0.838
HANKS,0.584
WINOS,1.0
BLOOP,1.0
SIREE,1.0
FRAYS,1.0
FRITZ,0.433
CHIVS,1.0
SEXED,0.694
TORIC,0.638
DRUNK,0.095
EBONY,0.067
FIXIE,1.0
KVASS,1.0
ATMAS,1.0
HAGGS,1.0
ROMPS,0.86
MEEPS,1.0
COMPO,0.653
INDEX,0.004
MOSTS,1.0
THORP,0.673
CHAWK,1.0
UNCIA,1.0
ZOBUS,1.0
FARCI,1.0
SAULT,0.616
REING,1.0
PIRAI,1.0
TACES,1.0
DODGE,0.068
KIRBY,0.355
ZYGON,1.0
PIPET,0.695
EPOPT,1.0
SHERO,1.0
BOOMS,0.655
PUMIE,1.0
BERYL,0.653
RAWER,1.0
TABAC,0.681
MILOR,1.0
VENDS,1.0
SOLAS,0.687
POILU,1.0
TAHAS,1.0
ANIMA,0.652
ZIZEL,1.0
HEIGH,0.772
POLLY,0.441
REJIG,1.0
QIBLA,1.0
HORME,1.0
REEFS,0.547
HOTLY,0.672
POSIT,0.68
SYPED,1.0
DOGES,1.0
TEPAL,1.0
ROTOR,0.499
NUNKY,1.0
GUSTY,0.689
SPUNK,0.668
CHIEL,1.0
SAZES,1.0
PSHUT,1.0
HORIS,1.0
PRANK,0.624
GROAN,0.661
SAMAN,0.747
HASHY,1.0
VIXEN,0.617
NIQAB,1.0
JURAL,1.0
PACED,0.363
UNZIP,0.604
DOYEN,0.802
MIKRA,1.0
LAHAR,1.0
SADDO,0.837
SULPH,1.0
DRABS,1.0
GETUP,1.0
RESEE,1.0
UNFIT,0.625
MITTS,0.647
RUNCE,1.0
SKIFF,0.681
WYNNS,1.0
SLYPE,1.0
TOPAZ,0.426
OTTOS,1.0
KITHS,1.0
RECUE,1.0
SHRIS,1.0
SPOOT,1.0
BASTI,0.853
ZAMIA,1.0
PIVOS,1.0
RECCY,1.0
COILS,0.552
ANURA,0.712
GYTES,1.0
QUIES,1.0
PARMS,0.692
REIKI,0.504
MUDDY,0.515
MEVED,1.0
LANDS,0.072
VOIPS,1.0
BUSED,0.849
KEENO,1.0
LIENS,0.506
GIRTS,1.0
CLERK,0.084
STUPE,1.0
NACHE,1.0
ASSET,0.055
PIYUT,1.0
SURES,0.694
TRIAL,0.018
BIGGS,0.628
ROIDS,1.0
EMBAY,1.0
SOWMS,1.0
SOWTH,1.0
JEWIE,1.0
MOUSE,0.03
DOGLY,1.0
HAVAN,1.0
SOWLE,1.0
BRAME,0.836
ALCOS,1.0
ABIDE,0.269
ICKLE,0.855
BALLO,0.754
BOOAI,1.0
RHODY,0.873
DETOX,0.435
PEAKE,0.688
MOLTS,1.0
AEONS,0.732
GLARE,0.546
DHOLE,1.0
JEEZE,1.0
SEIZE,0.51
LOTTO,0.321
DALLY,0.695
BAMMA,1.0
FRUMP,1.0
SPELT,0.665
JATIS,1.0
MOTTE,0.671
MIAUL,1.0
ABJUD,1.0
DAFFS,1.0
WINGY,1.0
HAPPI,1.0
MIRRL,1.0
PLUMB,0.644
TROAT,1.0
TROMP,0.834
USENS,1.0
RESAW,1.0
AFALD,1.0
DURRA,1.0
FLAME,0.117
TWIRE,1.0
ROUTS,0.851
UPLAY,1.0
GYELD,1.0
CONIC,0.688
GULAB,1.0
WAKED,0.729
STUCS,1.0
COWRY,1.0
SEITY,1.0
BEDES,1.0
GRIZE,1.0
GOETY,1.0
BANNS,0.695
STEMS,0.3
MUTED,0.638
MAYOR,0.067
MARTS,0.683
MOALS,1.0
TARRY,0.685
CLART,1.0
MORNS,1.0
DISKS,0.155
UTILE,0.68
BENJI,0.672
SOBAS,1.0
MANEH,1.0
BIBES,1.0
KOOKY,0.694
IFTAR,1.0
NIBBY,1.0
LARVA,0.662
TOPEK,1.0
MINIM,0.693
JOMOS,1.0
TUTUS,1.0
BYRLS,1.0
METEL,1.0
ZIFFS,1.0
INCEL,1.0
RUNDS,1.0
KURIS,1.0
MEIDS,1.0
RESIT,0.743
AGUES,1.0
OPZIT,1.0
WRAPT,1.0
KITAB,0.699
PLUCK,0.617
WOLDS,0.775
JEATS,1.0
SPIKY,0.691
FALAJ,1.0
ZOOID,1.0
FERLY,1.0
GANGS,0.527
CHARD,0.662
CURIO,0.657
DORKS,0.695
LANCH,1.0
TERRE,0.514
EMMER,0.814
RIVEL,1.0
CROZE,1.0
PAVAS,1.0
VILER,1.0
HANAP,1.0
ACTOR,0.061
ALEFT,1.0
PONDY,1.0
MAFIA,0.375
PUPPA,1.0
ZYMES,1.0
COREY,0.386
SURFY,1.0
SIXTE,1.0
FROOM,1.0
CLASP,0.568
LIONS,0.143
SCRAE,1.0
KOKRA,1.0
USUAL,0.059
POCKS,1.0
KATTI,1.0
ERRED,0.611
ALEWS,1.0
SENNA,0.665
JOHNS,0.178
PEOLA,1.0
VAUTE,1.0
UNICA,0.694
FAUGH,1.0
TREES,0.037
GLOAT,0.699
KHEER,1.0
DEBIT,0.216
YOWZA,1.0
STARK,0.287
NAILS,0.155
RUNCH,1.0
HATCH,0.257
QUINE,0.691
FLUES,0.783
TOITS,1.0
RICER,1.0
MOHRS,1.0
FURAL,1.0
ECASH,1.0
MOMMY,0.33
ROHAN,0.656
INWIT,1.0
FELON,0.669
DIKAS,1.0
FROWN,0.632
NAIBS,1.0
BIRSY,1.0
CLONS,1.0
CHAIS,1.0
BOKES,1.0
PADRI,1.0
LONER,0.683
AIDOI,1.0
OLEHS,1.0
TIROS,1.0
PYINS,1.0
SUSHI,0.287
TIMID,0.641
ANIMI,1.0
KRANS,1.0
SERRA,0.631
VEHME,1.0
PROSO,1.0
SEMIE,1.0
DIMBO,1.0
APOOP,1.0
ACHER,1.0
BALKS,0.849
POSER,0.567
GAUDY,0.684
RAITS,1.0
LABDA,1.0
SDAYN,1.0
SLEER,1.0
GOODO,1.0
TANTO,0.656
SIXTH,0.101
AGOGO,1.0
OWSEN,1.0
PANKS,1.0
AKSED,1.0
ROUPS,1.0
ENOKI,1.0
DEMOI,1.0
AWDLS,1.0
NAVEW,1.0
VENAS,1.0
TWAES,1.0
SPURT,0.676
TRADY,1.0
TRESS,0.693
SAXES,0.767
TAINT,0.671
TUNAS,0.697
AIGHT,0.697
ARAME,1.0
SWIVE,1.0
SUINT,1.0
RIMON,1.0
DRINK,0.034
LEACH,0.551
SEDGY,1.0
WHILK,1.0
ZIRAM,1.0
KRANG,1.0
YEARS,0.003
BOLOS,1.0
HUGGY,0.7
JAKER,1.0
ZINCY,1.0
BREID,1.0
OMENS,0.688
